
Epoch 2:  86%|████████▌ | 12/14 [02:56<00:29, 14.57s/it, loss=92.7]
Epoch 2:  86%|████████▌ | 12/14 [03:18<00:29, 14.57s/it, loss=98.8]
Epoch 2:  93%|█████████▎| 13/14 [03:18<00:16, 16.26s/it, loss=98.8]
Epoch 2:  93%|█████████▎| 13/14 [03:40<00:16, 16.26s/it, loss=83.9]
Epoch 2: 100%|██████████| 14/14 [03:40<00:00, 17.67s/it, loss=83.9]
Epoch 2: 100%|██████████| 14/14 [04:02<00:00, 17.67s/it, loss=91.2]
Epoch 2: 15it [04:02, 18.77s/it, loss=91.2]                        
Epoch 2: 16it [04:24, 18.77s/it, loss=93.7]
Epoch 2: 17it [04:24, 15.50s/it, loss=93.7]
Epoch 2: 17it [04:46, 15.50s/it, loss=90.4]
Epoch 2: 18it [04:46, 17.00s/it, loss=90.4]
Epoch 2: 18it [05:01, 17.00s/it, loss=98.6]
Epoch 2: 19it [05:01, 16.49s/it, loss=98.6]
                                           
Epoch 2 Loss: 90.2086

Epoch 3:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 3:   0%|          | 0/14 [00:21<?, ?it/s, loss=88.8]
Epoch 3:   7%|▋         | 1/14 [00:21<04:39, 21.52s/it, loss=88.8]
Epoch 3:  14%|█▍        | 2/14 [00:43<04:18, 21.52s/it, loss=99.5]
Epoch 3:  21%|██▏       | 3/14 [00:43<02:31, 13.76s/it, loss=99.5]
Epoch 3:  29%|██▊       | 4/14 [01:05<02:17, 13.76s/it, loss=87.3]
Epoch 3:  36%|███▌      | 5/14 [01:05<01:50, 12.32s/it, loss=87.3]
Epoch 3:  36%|███▌      | 5/14 [01:27<01:50, 12.32s/it, loss=84.5]
Epoch 3:  43%|████▎     | 6/14 [01:27<01:59, 14.93s/it, loss=84.5]
Epoch 3:  50%|█████     | 7/14 [01:49<01:44, 14.93s/it, loss=83.7]
Epoch 3:  57%|█████▋    | 8/14 [01:49<01:19, 13.20s/it, loss=83.7]
Epoch 3:  57%|█████▋    | 8/14 [02:11<01:19, 13.20s/it, loss=97.1]
Epoch 3:  64%|██████▍   | 9/14 [02:11<01:16, 15.30s/it, loss=97.1]
Epoch 3:  64%|██████▍   | 9/14 [02:33<01:16, 15.30s/it, loss=90.8]
Epoch 3:  71%|███████▏  | 10/14 [02:33<01:07, 16.96s/it, loss=90.8]
Epoch 3:  79%|███████▊  | 11/14 [02:55<00:50, 16.96s/it, loss=96]  
Epoch 3:  86%|████████▌ | 12/14 [02:55<00:28, 14.46s/it, loss=96]
Epoch 3:  86%|████████▌ | 12/14 [03:17<00:28, 14.46s/it, loss=79.6]
Epoch 3:  93%|█████████▎| 13/14 [03:17<00:16, 16.17s/it, loss=79.6]
Epoch 3:  93%|█████████▎| 13/14 [03:39<00:16, 16.17s/it, loss=89]  
Epoch 3: 100%|██████████| 14/14 [03:39<00:00, 17.59s/it, loss=89]
Epoch 3: 100%|██████████| 14/14 [04:01<00:00, 17.59s/it, loss=94]
Epoch 3: 15it [04:01, 18.82s/it, loss=94]                        
Epoch 3: 16it [04:23, 18.82s/it, loss=83.2]
Epoch 3: 17it [04:23, 15.56s/it, loss=83.2]
Epoch 3: 17it [04:46, 15.56s/it, loss=82.8]
Epoch 3: 18it [04:46, 17.31s/it, loss=82.8]
Epoch 3: 18it [05:01, 17.31s/it, loss=95]  
Epoch 3: 19it [05:01, 16.66s/it, loss=95]
                                         
Epoch 3 Loss: 89.3789

Epoch 4:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 4:   0%|          | 0/14 [00:21<?, ?it/s, loss=89.8]
Epoch 4:   7%|▋         | 1/14 [00:21<04:43, 21.77s/it, loss=89.8]
Epoch 4:  14%|█▍        | 2/14 [00:43<04:21, 21.77s/it, loss=74.7]
Epoch 4:  21%|██▏       | 3/14 [00:43<02:32, 13.83s/it, loss=74.7]
Epoch 4:  29%|██▊       | 4/14 [01:05<02:18, 13.83s/it, loss=80.7]
Epoch 4:  36%|███▌      | 5/14 [01:05<01:51, 12.36s/it, loss=80.7]
Epoch 4:  36%|███▌      | 5/14 [01:27<01:51, 12.36s/it, loss=94.2]
Epoch 4:  43%|████▎     | 6/14 [01:27<01:59, 14.93s/it, loss=94.2]
Epoch 4:  50%|█████     | 7/14 [01:49<01:44, 14.93s/it, loss=100] 
Epoch 4:  57%|█████▋    | 8/14 [01:49<01:19, 13.20s/it, loss=100]
Epoch 4:  57%|█████▋    | 8/14 [02:11<01:19, 13.20s/it, loss=91.3]
Epoch 4:  64%|██████▍   | 9/14 [02:11<01:16, 15.26s/it, loss=91.3]
Epoch 4:  64%|██████▍   | 9/14 [02:33<01:16, 15.26s/it, loss=93.9]
Epoch 4:  71%|███████▏  | 10/14 [02:33<01:08, 17.04s/it, loss=93.9]
Epoch 4:  79%|███████▊  | 11/14 [02:56<00:51, 17.04s/it, loss=82.7]
Epoch 4:  86%|████████▌ | 12/14 [02:56<00:29, 14.58s/it, loss=82.7]
Epoch 4:  86%|████████▌ | 12/14 [03:18<00:29, 14.58s/it, loss=86.4]
Epoch 4:  93%|█████████▎| 13/14 [03:18<00:16, 16.34s/it, loss=86.4]
Epoch 4:  93%|█████████▎| 13/14 [03:40<00:16, 16.34s/it, loss=81.2]
Epoch 4: 100%|██████████| 14/14 [03:40<00:00, 17.81s/it, loss=81.2]
Epoch 4: 100%|██████████| 14/14 [04:03<00:00, 17.81s/it, loss=93]  
Epoch 4: 15it [04:03, 19.15s/it, loss=93]                        
Epoch 4: 16it [04:26, 19.15s/it, loss=88.2]
Epoch 4: 17it [04:26, 15.83s/it, loss=88.2]
Epoch 4: 17it [04:49, 15.83s/it, loss=95.6]
Epoch 4: 18it [04:49, 17.49s/it, loss=95.6]
Epoch 4: 18it [05:04, 17.49s/it, loss=93.2]
Epoch 4: 19it [05:04, 16.95s/it, loss=93.2]
                                           
Epoch 4 Loss: 88.9129

Epoch 5:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 5:   0%|          | 0/14 [00:21<?, ?it/s, loss=93.7]
Epoch 5:   7%|▋         | 1/14 [00:21<04:43, 21.85s/it, loss=93.7]
Epoch 5:  14%|█▍        | 2/14 [00:44<04:22, 21.85s/it, loss=82.7]
Epoch 5:  21%|██▏       | 3/14 [00:44<02:32, 13.90s/it, loss=82.7]
Epoch 5:  29%|██▊       | 4/14 [01:06<02:18, 13.90s/it, loss=89.6]
Epoch 5:  36%|███▌      | 5/14 [01:06<01:53, 12.58s/it, loss=89.6]
Epoch 5:  36%|███▌      | 5/14 [01:29<01:53, 12.58s/it, loss=84.4]
Epoch 5:  43%|████▎     | 6/14 [01:29<02:01, 15.25s/it, loss=84.4]
Epoch 5:  50%|█████     | 7/14 [01:51<01:46, 15.25s/it, loss=89.8]
Epoch 5:  57%|█████▋    | 8/14 [01:51<01:20, 13.47s/it, loss=89.8]
Epoch 5:  57%|█████▋    | 8/14 [02:14<01:20, 13.47s/it, loss=76.5]
Epoch 5:  64%|██████▍   | 9/14 [02:14<01:18, 15.65s/it, loss=76.5]
Epoch 5:  64%|██████▍   | 9/14 [02:36<01:18, 15.65s/it, loss=90.5]
Epoch 5:  71%|███████▏  | 10/14 [02:36<01:08, 17.23s/it, loss=90.5]
Epoch 5:  79%|███████▊  | 11/14 [02:58<00:51, 17.23s/it, loss=91.2]
Epoch 5:  86%|████████▌ | 12/14 [02:58<00:29, 14.61s/it, loss=91.2]
Epoch 5:  86%|████████▌ | 12/14 [03:21<00:29, 14.61s/it, loss=80.1]
Epoch 5:  93%|█████████▎| 13/14 [03:21<00:16, 16.65s/it, loss=80.1]
Epoch 5:  93%|█████████▎| 13/14 [03:44<00:16, 16.65s/it, loss=87.9]
Epoch 5: 100%|██████████| 14/14 [03:44<00:00, 18.16s/it, loss=87.9]
Epoch 5: 100%|██████████| 14/14 [04:06<00:00, 18.16s/it, loss=92]  
Epoch 5: 15it [04:06, 19.33s/it, loss=92]                        
Epoch 5: 16it [04:29, 19.33s/it, loss=88.4]
Epoch 5: 17it [04:29, 15.91s/it, loss=88.4]
Epoch 5: 17it [04:51, 15.91s/it, loss=97.1]
Epoch 5: 18it [04:51, 17.30s/it, loss=97.1]
Epoch 5: 18it [05:06, 17.30s/it, loss=96.8]
Epoch 5: 19it [05:06, 16.66s/it, loss=96.8]
                                           
Epoch 5 Loss: 88.6207

Epoch 6:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 6:   0%|          | 0/14 [00:21<?, ?it/s, loss=90.2]
Epoch 6:   7%|▋         | 1/14 [00:21<04:38, 21.39s/it, loss=90.2]
Epoch 6:  14%|█▍        | 2/14 [00:42<04:16, 21.39s/it, loss=89.7]
Epoch 6:  21%|██▏       | 3/14 [00:42<02:28, 13.53s/it, loss=89.7]
Epoch 6:  29%|██▊       | 4/14 [01:04<02:15, 13.53s/it, loss=92.9]
Epoch 6:  36%|███▌      | 5/14 [01:04<01:49, 12.18s/it, loss=92.9]
Epoch 6:  36%|███▌      | 5/14 [01:26<01:49, 12.18s/it, loss=101] 
Epoch 6:  43%|████▎     | 6/14 [01:26<01:58, 14.85s/it, loss=101]
Epoch 6:  50%|█████     | 7/14 [01:48<01:43, 14.85s/it, loss=70.9]
Epoch 6:  57%|█████▋    | 8/14 [01:48<01:18, 13.11s/it, loss=70.9]
Epoch 6:  57%|█████▋    | 8/14 [02:10<01:18, 13.11s/it, loss=96.6]
Epoch 6:  64%|██████▍   | 9/14 [02:10<01:16, 15.21s/it, loss=96.6]
Epoch 6:  64%|██████▍   | 9/14 [02:32<01:16, 15.21s/it, loss=94.8]
Epoch 6:  71%|███████▏  | 10/14 [02:32<01:07, 16.80s/it, loss=94.8]
Epoch 6:  79%|███████▊  | 11/14 [02:53<00:50, 16.80s/it, loss=98.3]
Epoch 6:  86%|████████▌ | 12/14 [02:53<00:28, 14.32s/it, loss=98.3]
Epoch 6:  86%|████████▌ | 12/14 [03:15<00:28, 14.32s/it, loss=76.9]
Epoch 6:  93%|█████████▎| 13/14 [03:15<00:16, 16.02s/it, loss=76.9]
Epoch 6:  93%|█████████▎| 13/14 [03:37<00:16, 16.02s/it, loss=79.1]
Epoch 6: 100%|██████████| 14/14 [03:37<00:00, 17.44s/it, loss=79.1]
Epoch 6: 100%|██████████| 14/14 [03:58<00:00, 17.44s/it, loss=85.5]
Epoch 6: 15it [03:58, 18.55s/it, loss=85.5]                        
Epoch 6: 16it [04:20, 18.55s/it, loss=87.8]
Epoch 6: 17it [04:20, 15.32s/it, loss=87.8]
Epoch 6: 17it [04:42, 15.32s/it, loss=82.7]
Epoch 6: 18it [04:42, 16.87s/it, loss=82.7]
Epoch 6: 18it [04:57, 16.87s/it, loss=83.8]
Epoch 6: 19it [04:57, 16.26s/it, loss=83.8]
                                           
Epoch 6 Loss: 87.9086

Epoch 7:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 7:   0%|          | 0/14 [00:21<?, ?it/s, loss=91.7]
Epoch 7:   7%|▋         | 1/14 [00:21<04:39, 21.48s/it, loss=91.7]
Epoch 7:  14%|█▍        | 2/14 [00:42<04:17, 21.48s/it, loss=88.2]
Epoch 7:  21%|██▏       | 3/14 [00:42<02:28, 13.54s/it, loss=88.2]
Epoch 7:  29%|██▊       | 4/14 [01:04<02:15, 13.54s/it, loss=90.9]
Epoch 7:  36%|███▌      | 5/14 [01:04<01:49, 12.19s/it, loss=90.9]
Epoch 7:  36%|███▌      | 5/14 [01:26<01:49, 12.19s/it, loss=104] 
Epoch 7:  43%|████▎     | 6/14 [01:26<01:57, 14.68s/it, loss=104]
Epoch 7:  50%|█████     | 7/14 [01:48<01:42, 14.68s/it, loss=90.9]
Epoch 7:  57%|█████▋    | 8/14 [01:48<01:19, 13.22s/it, loss=90.9]
Epoch 7:  57%|█████▋    | 8/14 [02:10<01:19, 13.22s/it, loss=79]  
Epoch 7:  64%|██████▍   | 9/14 [02:10<01:16, 15.21s/it, loss=79]
Epoch 7:  64%|██████▍   | 9/14 [02:32<01:16, 15.21s/it, loss=84.2]
Epoch 7:  71%|███████▏  | 10/14 [02:32<01:07, 16.86s/it, loss=84.2]
Epoch 7:  79%|███████▊  | 11/14 [02:54<00:50, 16.86s/it, loss=88.8]
Epoch 7:  86%|████████▌ | 12/14 [02:54<00:28, 14.47s/it, loss=88.8]
Epoch 7:  86%|████████▌ | 12/14 [03:17<00:28, 14.47s/it, loss=89.2]
Epoch 7:  93%|█████████▎| 13/14 [03:17<00:16, 16.36s/it, loss=89.2]
Epoch 7:  93%|█████████▎| 13/14 [03:39<00:16, 16.36s/it, loss=91.6]
Epoch 7: 100%|██████████| 14/14 [03:39<00:00, 17.82s/it, loss=91.6]
Epoch 7: 100%|██████████| 14/14 [04:02<00:00, 17.82s/it, loss=75.6]
Epoch 7: 15it [04:02, 19.15s/it, loss=75.6]                        
Epoch 7: 16it [04:24, 19.15s/it, loss=84.9]
Epoch 7: 17it [04:24, 15.63s/it, loss=84.9]
Epoch 7: 17it [04:46, 15.63s/it, loss=77.2]
Epoch 7: 18it [04:46, 17.14s/it, loss=77.2]
Epoch 7: 18it [05:00, 17.14s/it, loss=94.6]
Epoch 7: 19it [05:00, 16.47s/it, loss=94.6]
                                           
Epoch 7 Loss: 87.9164

Epoch 8:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 8:   0%|          | 0/14 [00:21<?, ?it/s, loss=87.3]
Epoch 8:   7%|▋         | 1/14 [00:21<04:35, 21.21s/it, loss=87.3]
Epoch 8:  14%|█▍        | 2/14 [00:43<04:14, 21.21s/it, loss=79.8]
Epoch 8:  21%|██▏       | 3/14 [00:43<02:29, 13.59s/it, loss=79.8]
Epoch 8:  29%|██▊       | 4/14 [01:04<02:15, 13.59s/it, loss=80]  
Epoch 8:  36%|███▌      | 5/14 [01:04<01:49, 12.22s/it, loss=80]
Epoch 8:  36%|███▌      | 5/14 [01:26<01:49, 12.22s/it, loss=89.7]
Epoch 8:  43%|████▎     | 6/14 [01:26<01:57, 14.70s/it, loss=89.7]
Epoch 8:  50%|█████     | 7/14 [01:47<01:42, 14.70s/it, loss=92.2]
Epoch 8:  57%|█████▋    | 8/14 [01:47<01:18, 13.01s/it, loss=92.2]
Epoch 8:  57%|█████▋    | 8/14 [02:09<01:18, 13.01s/it, loss=72.8]
Epoch 8:  64%|██████▍   | 9/14 [02:09<01:15, 15.02s/it, loss=72.8]
Epoch 8:  64%|██████▍   | 9/14 [02:31<01:15, 15.02s/it, loss=89.8]
Epoch 8:  71%|███████▏  | 10/14 [02:31<01:07, 16.77s/it, loss=89.8]
Epoch 8:  79%|███████▊  | 11/14 [02:52<00:50, 16.77s/it, loss=87.8]
Epoch 8:  86%|████████▌ | 12/14 [02:52<00:28, 14.26s/it, loss=87.8]
Epoch 8:  86%|████████▌ | 12/14 [03:14<00:28, 14.26s/it, loss=91.7]
Epoch 8:  93%|█████████▎| 13/14 [03:14<00:16, 16.01s/it, loss=91.7]
Epoch 8:  93%|█████████▎| 13/14 [03:36<00:16, 16.01s/it, loss=90.1]
Epoch 8: 100%|██████████| 14/14 [03:36<00:00, 17.39s/it, loss=90.1]
Epoch 8: 100%|██████████| 14/14 [03:58<00:00, 17.39s/it, loss=95.8]
Epoch 8: 15it [03:58, 18.71s/it, loss=95.8]                        
Epoch 8: 16it [04:21, 18.71s/it, loss=89.8]
Epoch 8: 17it [04:21, 15.47s/it, loss=89.8]
Epoch 8: 17it [04:42, 15.47s/it, loss=90.2]
Epoch 8: 18it [04:42, 16.90s/it, loss=90.2]
Epoch 8: 18it [04:57, 16.90s/it, loss=95.8]
Epoch 8: 19it [04:57, 16.34s/it, loss=95.8]
                                           
Epoch 8 Loss: 88.0464

Epoch 9:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 9:   0%|          | 0/14 [00:21<?, ?it/s, loss=97.1]
Epoch 9:   7%|▋         | 1/14 [00:21<04:36, 21.28s/it, loss=97.1]
Epoch 9:  14%|█▍        | 2/14 [00:43<04:15, 21.28s/it, loss=96.8]
Epoch 9:  21%|██▏       | 3/14 [00:43<02:32, 13.91s/it, loss=96.8]
Epoch 9:  29%|██▊       | 4/14 [01:05<02:19, 13.91s/it, loss=86.8]
Epoch 9:  36%|███▌      | 5/14 [01:05<01:50, 12.31s/it, loss=86.8]
Epoch 9:  36%|███▌      | 5/14 [01:27<01:50, 12.31s/it, loss=90.6]
Epoch 9:  43%|████▎     | 6/14 [01:27<01:58, 14.85s/it, loss=90.6]
Epoch 9:  50%|█████     | 7/14 [01:48<01:43, 14.85s/it, loss=94]  
Epoch 9:  57%|█████▋    | 8/14 [01:48<01:18, 13.10s/it, loss=94]
Epoch 9:  57%|█████▋    | 8/14 [02:10<01:18, 13.10s/it, loss=83.6]
Epoch 9:  64%|██████▍   | 9/14 [02:10<01:15, 15.13s/it, loss=83.6]
Epoch 9:  64%|██████▍   | 9/14 [02:32<01:15, 15.13s/it, loss=78.6]
Epoch 9:  71%|███████▏  | 10/14 [02:32<01:07, 16.87s/it, loss=78.6]
Epoch 9:  79%|███████▊  | 11/14 [02:54<00:50, 16.87s/it, loss=77.4]
Epoch 9:  86%|████████▌ | 12/14 [02:54<00:28, 14.38s/it, loss=77.4]
Epoch 9:  86%|████████▌ | 12/14 [03:16<00:28, 14.38s/it, loss=73.9]
Epoch 9:  93%|█████████▎| 13/14 [03:16<00:16, 16.10s/it, loss=73.9]
Epoch 9:  93%|█████████▎| 13/14 [03:37<00:16, 16.10s/it, loss=95.2]
Epoch 9: 100%|██████████| 14/14 [03:37<00:00, 17.48s/it, loss=95.2]
Epoch 9: 100%|██████████| 14/14 [04:00<00:00, 17.48s/it, loss=85.7]
Epoch 9: 15it [04:00, 18.68s/it, loss=85.7]                        
Epoch 9: 16it [04:21, 18.68s/it, loss=92.5]
Epoch 9: 17it [04:21, 15.37s/it, loss=92.5]
Epoch 9: 17it [04:43, 15.37s/it, loss=84.6]
Epoch 9: 18it [04:43, 16.90s/it, loss=84.6]
Epoch 9: 18it [04:59, 16.90s/it, loss=86.8]
Epoch 9: 19it [04:59, 16.64s/it, loss=86.8]
                                           
Epoch 9 Loss: 87.4117

Epoch 10:   0%|          | 0/14 [00:00<?, ?it/s]
Epoch 10:   0%|          | 0/14 [00:22<?, ?it/s, loss=83.1]
Epoch 10:   7%|▋         | 1/14 [00:22<04:47, 22.08s/it, loss=83.1]
Epoch 10:  14%|█▍        | 2/14 [00:44<04:24, 22.08s/it, loss=93.9]
Epoch 10:  21%|██▏       | 3/14 [00:44<02:34, 14.09s/it, loss=93.9]
Epoch 10:  29%|██▊       | 4/14 [01:07<02:20, 14.09s/it, loss=76.6]
Epoch 10:  36%|███▌      | 5/14 [01:07<01:53, 12.64s/it, loss=76.6]
Epoch 10:  36%|███▌      | 5/14 [01:29<01:53, 12.64s/it, loss=94.5]
Epoch 10:  43%|████▎     | 6/14 [01:29<02:01, 15.24s/it, loss=94.5]
Epoch 10:  50%|█████     | 7/14 [01:51<01:46, 15.24s/it, loss=80.8]
Epoch 10:  57%|█████▋    | 8/14 [01:51<01:20, 13.42s/it, loss=80.8]
Epoch 10:  57%|█████▋    | 8/14 [02:13<01:20, 13.42s/it, loss=93.7]
Epoch 10:  64%|██████▍   | 9/14 [02:13<01:17, 15.51s/it, loss=93.7]
Epoch 10:  64%|██████▍   | 9/14 [02:36<01:17, 15.51s/it, loss=91.8]
Epoch 10:  71%|███████▏  | 10/14 [02:36<01:08, 17.24s/it, loss=91.8]
Epoch 10:  79%|███████▊  | 11/14 [02:59<00:51, 17.24s/it, loss=90.3]
Epoch 10:  86%|████████▌ | 12/14 [02:59<00:29, 14.81s/it, loss=90.3]
Epoch 10:  86%|████████▌ | 12/14 [03:21<00:29, 14.81s/it, loss=82.4]
Epoch 10:  93%|█████████▎| 13/14 [03:21<00:16, 16.44s/it, loss=82.4]
Epoch 10:  93%|█████████▎| 13/14 [03:43<00:16, 16.44s/it, loss=89.4]
Epoch 10: 100%|██████████| 14/14 [03:43<00:00, 17.85s/it, loss=89.4]
Epoch 10: 100%|██████████| 14/14 [04:04<00:00, 17.85s/it, loss=84]  
Epoch 10: 15it [04:04, 18.89s/it, loss=84]                        
Epoch 10: 16it [04:27, 18.89s/it, loss=85.1]
Epoch 10: 17it [04:27, 15.53s/it, loss=85.1]
Epoch 10: 17it [04:48, 15.53s/it, loss=86.5]
Epoch 10: 18it [04:48, 17.03s/it, loss=86.5]
Epoch 10: 18it [05:04, 17.03s/it, loss=88.5]
Epoch 10: 19it [05:04, 16.59s/it, loss=88.5]
                                            
Epoch 10 Loss: 87.1692
Training finished.
